,id,season,city,date,team1,team2,toss_winner,toss_decision,result,dl_applied,winner,win_by_runs,win_by_wickets,player_of_match,venue,umpire1,umpire2,umpire3,latitude,longitude
340,341,2012,Pune,26/04/12,Deccan Chargers,Pune Warriors,Deccan Chargers,bat,normal,0,Deccan Chargers,18,0,CL White,Subrata Roy Sahara Stadium,S Ravi,RJ Tucker,,18.6745,73.7065
341,342,2012,Delhi,27/04/12,Delhi Daredevils,Mumbai Indians,Mumbai Indians,field,normal,0,Delhi Daredevils,37,0,V Sehwag,Feroz Shah Kotla,Aleem Dar,BNJ Oxenford,,28.63753095,77.24293445747605
342,343,2012,Chennai,28/04/12,Kings XI Punjab,Chennai Super Kings,Kings XI Punjab,bat,normal,0,Kings XI Punjab,7,0,Mandeep Singh,MA Chidambaram Stadium,BF Bowden,SK Tarapore,,13.0626873,80.27922739309865
343,344,2012,Kolkata,28/04/12,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders,bat,normal,0,Kolkata Knight Riders,47,0,G Gambhir,Eden Gardens,Asad Rauf,BR Doctrove,,22.564561349999998,88.34424156337812
344,345,2012,Delhi,29/04/12,Delhi Daredevils,Rajasthan Royals,Delhi Daredevils,bat,normal,0,Delhi Daredevils,1,0,V Sehwag,Feroz Shah Kotla,S Ravi,RJ Tucker,,28.63753095,77.24293445747605
345,346,2012,Mumbai,29/04/12,Deccan Chargers,Mumbai Indians,Mumbai Indians,field,normal,0,Mumbai Indians,0,5,DW Steyn,Wankhede Stadium,AK Chaudhary,BNJ Oxenford,,18.9385497,72.82574081674653
346,347,2012,Chennai,30/04/12,Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,bat,normal,0,Kolkata Knight Riders,0,5,G Gambhir,MA Chidambaram Stadium,BF Bowden,C Shamshuddin,,13.0626873,80.27922739309865
347,348,2012,Cuttack,01/05/12,Deccan Chargers,Pune Warriors,Deccan Chargers,bat,normal,0,Deccan Chargers,13,0,KC Sangakkara,Barabati Stadium,Aleem Dar,AK Chaudhary,,20.481111,85.868611
348,349,2012,Jaipur,01/05/12,Rajasthan Royals,Delhi Daredevils,Rajasthan Royals,bat,normal,0,Delhi Daredevils,0,6,P Negi,Sawai Mansingh Stadium,JD Cloete,SJA Taufel,,26.8939911,75.80322693888199
349,350,2012,Bangalore,02/05/12,Royal Challengers Bangalore,Kings XI Punjab,Kings XI Punjab,field,normal,0,Kings XI Punjab,0,4,Azhar Mahmood,M Chinnaswamy Stadium,BF Bowden,C Shamshuddin,,12.97881265,77.59957750299715
350,351,2012,Pune,03/05/12,Mumbai Indians,Pune Warriors,Mumbai Indians,bat,normal,0,Mumbai Indians,1,0,SL Malinga,Subrata Roy Sahara Stadium,Asad Rauf,S Asnani,,18.6745,73.7065
351,352,2012,Chennai,04/05/12,Chennai Super Kings,Deccan Chargers,Chennai Super Kings,bat,normal,0,Chennai Super Kings,10,0,SK Raina,MA Chidambaram Stadium,HDPK Dharmasena,BNJ Oxenford,,13.0626873,80.27922739309865
352,353,2012,Kolkata,05/05/12,Kolkata Knight Riders,Pune Warriors,Kolkata Knight Riders,bat,normal,0,Kolkata Knight Riders,7,0,SP Narine,Eden Gardens,BF Bowden,SK Tarapore,,22.564561349999998,88.34424156337812
353,354,2012,Chandigarh,05/05/12,Rajasthan Royals,Kings XI Punjab,Rajasthan Royals,bat,normal,0,Rajasthan Royals,43,0,SR Watson,Punjab Cricket Association Stadium,JD Cloete,SJA Taufel,,30.69085905,76.7374305321502
354,355,2012,Mumbai,06/05/12,Chennai Super Kings,Mumbai Indians,Mumbai Indians,field,normal,0,Mumbai Indians,0,2,DR Smith,Wankhede Stadium,Asad Rauf,S Asnani,,18.9385497,72.82574081674653
355,356,2012,Bangalore,06/05/12,Deccan Chargers,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Royal Challengers Bangalore,0,5,AB de Villiers,M Chinnaswamy Stadium,HDPK Dharmasena,BNJ Oxenford,,12.97881265,77.59957750299715
356,357,2012,Delhi,07/05/12,Delhi Daredevils,Kolkata Knight Riders,Delhi Daredevils,bat,normal,0,Kolkata Knight Riders,0,6,JH Kallis,Feroz Shah Kotla,JD Cloete,S Ravi,,28.63753095,77.24293445747605
357,358,2012,Pune,08/05/12,Pune Warriors,Rajasthan Royals,Pune Warriors,bat,normal,0,Rajasthan Royals,0,7,SR Watson,Subrata Roy Sahara Stadium,Asad Rauf,BR Doctrove,,18.6745,73.7065
358,359,2012,Hyderabad,08/05/12,Kings XI Punjab,Deccan Chargers,Deccan Chargers,field,normal,0,Kings XI Punjab,25,0,Mandeep Singh,Rajiv Gandhi International Stadium,HDPK Dharmasena,BNJ Oxenford,,17.406528299999998,78.55048949386448
359,360,2012,Mumbai,09/05/12,Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Royal Challengers Bangalore,0,9,CH Gayle,Wankhede Stadium,BF Bowden,VA Kulkarni,,18.9385497,72.82574081674653
360,361,2012,Jaipur,10/05/12,Rajasthan Royals,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,4,BW Hilfenhaus,Sawai Mansingh Stadium,BNJ Oxenford,C Shamshuddin,,26.8939911,75.80322693888199
361,362,2012,Pune,11/05/12,Royal Challengers Bangalore,Pune Warriors,Pune Warriors,field,normal,0,Royal Challengers Bangalore,35,0,CH Gayle,Subrata Roy Sahara Stadium,BF Bowden,SK Tarapore,,18.6745,73.7065
362,363,2012,Kolkata,12/05/12,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,bat,normal,0,Mumbai Indians,27,0,RG Sharma,Eden Gardens,S Ravi,SJA Taufel,,22.564561349999998,88.34424156337812
363,364,2012,Chennai,12/05/12,Delhi Daredevils,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,9,BW Hilfenhaus,MA Chidambaram Stadium,S Das,BR Doctrove,,13.0626873,80.27922739309865
364,365,2012,Jaipur,13/05/12,Rajasthan Royals,Pune Warriors,Rajasthan Royals,bat,normal,0,Rajasthan Royals,45,0,A Chandila,Sawai Mansingh Stadium,BF Bowden,SK Tarapore,,26.8939911,75.80322693888199
365,366,2012,Chandigarh,13/05/12,Deccan Chargers,Kings XI Punjab,Deccan Chargers,bat,normal,0,Kings XI Punjab,0,4,DJ Hussey,Punjab Cricket Association Stadium,HDPK Dharmasena,BNJ Oxenford,,30.69085905,76.7374305321502
366,367,2012,Bangalore,14/05/12,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,field,normal,0,Mumbai Indians,0,5,AT Rayudu,M Chinnaswamy Stadium,S Das,BR Doctrove,,12.97881265,77.59957750299715
367,368,2012,Kolkata,14/05/12,Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,5,MEK Hussey,Eden Gardens,JD Cloete,SJA Taufel,,22.564561349999998,88.34424156337812
368,369,2012,Delhi,15/05/12,Kings XI Punjab,Delhi Daredevils,Kings XI Punjab,bat,normal,0,Delhi Daredevils,0,5,UT Yadav,Feroz Shah Kotla,HDPK Dharmasena,BNJ Oxenford,,28.63753095,77.24293445747605
369,370,2012,Mumbai,16/05/12,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,field,normal,0,Kolkata Knight Riders,32,0,SP Narine,Wankhede Stadium,S Das,BR Doctrove,,18.9385497,72.82574081674653
370,371,2012,Dharamsala,17/05/12,Chennai Super Kings,Kings XI Punjab,Kings XI Punjab,field,normal,0,Kings XI Punjab,0,6,AC Gilchrist,Himachal Pradesh Cricket Association Stadium,VA Kulkarni,SK Tarapore,,32.1975918,76.32503371593408
371,372,2012,Delhi,17/05/12,Royal Challengers Bangalore,Delhi Daredevils,Delhi Daredevils,field,normal,0,Royal Challengers Bangalore,21,0,CH Gayle,Feroz Shah Kotla,HDPK Dharmasena,C Shamshuddin,,28.63753095,77.24293445747605
372,373,2012,Hyderabad,18/05/12,Rajasthan Royals,Deccan Chargers,Rajasthan Royals,bat,normal,0,Deccan Chargers,0,5,DW Steyn,Rajiv Gandhi International Stadium,S Ravi,SJA Taufel,,17.406528299999998,78.55048949386448
373,374,2012,Dharamsala,19/05/12,Kings XI Punjab,Delhi Daredevils,Delhi Daredevils,field,normal,0,Delhi Daredevils,0,6,UT Yadav,Himachal Pradesh Cricket Association Stadium,BF Bowden,VA Kulkarni,,32.1975918,76.32503371593408
374,375,2012,Pune,19/05/12,Kolkata Knight Riders,Pune Warriors,Kolkata Knight Riders,bat,normal,0,Kolkata Knight Riders,34,0,Shakib Al Hasan,Subrata Roy Sahara Stadium,S Asnani,BR Doctrove,,18.6745,73.7065
375,376,2012,Hyderabad,20/05/12,Deccan Chargers,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Deccan Chargers,9,0,DW Steyn,Rajiv Gandhi International Stadium,S Ravi,SJA Taufel,,17.406528299999998,78.55048949386448
376,377,2012,Jaipur,20/05/12,Rajasthan Royals,Mumbai Indians,Rajasthan Royals,bat,normal,0,Mumbai Indians,0,10,DR Smith,Sawai Mansingh Stadium,HDPK Dharmasena,C Shamshuddin,,26.8939911,75.80322693888199
377,378,2012,Pune,22/05/12,Kolkata Knight Riders,Delhi Daredevils,Kolkata Knight Riders,bat,normal,0,Kolkata Knight Riders,18,0,YK Pathan,Subrata Roy Sahara Stadium,BR Doctrove,SJA Taufel,,18.6745,73.7065
378,379,2012,Bangalore,23/05/12,Chennai Super Kings,Mumbai Indians,Mumbai Indians,field,normal,0,Chennai Super Kings,38,0,MS Dhoni,M Chinnaswamy Stadium,BF Bowden,HDPK Dharmasena,,12.97881265,77.59957750299715
379,380,2012,Chennai,25/05/12,Chennai Super Kings,Delhi Daredevils,Delhi Daredevils,field,normal,0,Chennai Super Kings,86,0,M Vijay,MA Chidambaram Stadium,BR Doctrove,SJA Taufel,,13.0626873,80.27922739309865
380,381,2012,Chennai,27/05/12,Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,bat,normal,0,Kolkata Knight Riders,0,5,MS Bisla,MA Chidambaram Stadium,BF Bowden,SJA Taufel,,13.0626873,80.27922739309865
381,382,2013,Kolkata,03/04/13,Delhi Daredevils,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,6,SP Narine,Eden Gardens,S Ravi,SJA Taufel,,22.564561349999998,88.34424156337812
382,383,2013,Bangalore,04/04/13,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,field,normal,0,Royal Challengers Bangalore,2,0,CH Gayle,M Chinnaswamy Stadium,VA Kulkarni,C Shamshuddin,,12.97881265,77.59957750299715
383,384,2013,Hyderabad,05/04/13,Sunrisers Hyderabad,Pune Warriors,Pune Warriors,field,normal,0,Sunrisers Hyderabad,22,0,A Mishra,Rajiv Gandhi International Stadium,S Ravi,SJA Taufel,,17.406528299999998,78.55048949386448
384,385,2013,Delhi,06/04/13,Rajasthan Royals,Delhi Daredevils,Rajasthan Royals,bat,normal,0,Rajasthan Royals,5,0,R Dravid,Feroz Shah Kotla,S Das,C Shamshuddin,,28.63753095,77.24293445747605
385,386,2013,Chennai,06/04/13,Mumbai Indians,Chennai Super Kings,Mumbai Indians,bat,normal,0,Mumbai Indians,9,0,KA Pollard,MA Chidambaram Stadium,M Erasmus,VA Kulkarni,,13.0626873,80.27922739309865
386,387,2013,Pune,07/04/13,Pune Warriors,Kings XI Punjab,Pune Warriors,bat,normal,0,Kings XI Punjab,0,8,M Vohra,Subrata Roy Sahara Stadium,S Asnani,SJA Taufel,,18.6745,73.7065
387,388,2013,Hyderabad,07/04/13,Royal Challengers Bangalore,Sunrisers Hyderabad,Royal Challengers Bangalore,bat,tie,0,Sunrisers Hyderabad,0,0,GH Vihari,Rajiv Gandhi International Stadium,AK Chaudhary,S Ravi,,17.406528299999998,78.55048949386448
388,389,2013,Jaipur,08/04/13,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Rajasthan Royals,19,0,SK Trivedi,Sawai Mansingh Stadium,Aleem Dar,S Das,,26.8939911,75.80322693888199
389,390,2013,Mumbai,09/04/13,Mumbai Indians,Delhi Daredevils,Mumbai Indians,bat,normal,0,Mumbai Indians,44,0,KD Karthik,Wankhede Stadium,M Erasmus,VA Kulkarni,,18.9385497,72.82574081674653
390,391,2013,Chandigarh,10/04/13,Kings XI Punjab,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,10,MEK Hussey,Punjab Cricket Association Stadium,Aleem Dar,C Shamshuddin,,30.69085905,76.7374305321502
391,392,2013,Bangalore,11/04/13,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Royal Challengers Bangalore,0,8,CH Gayle,M Chinnaswamy Stadium,Asad Rauf,AK Chaudhary,,12.97881265,77.59957750299715
392,393,2013,Pune,11/04/13,Rajasthan Royals,Pune Warriors,Rajasthan Royals,bat,normal,0,Pune Warriors,0,7,AJ Finch,Subrata Roy Sahara Stadium,M Erasmus,K Srinath,,18.6745,73.7065
393,394,2013,Delhi,12/04/13,Delhi Daredevils,Sunrisers Hyderabad,Delhi Daredevils,bat,normal,0,Sunrisers Hyderabad,0,3,A Mishra,Feroz Shah Kotla,Aleem Dar,Subroto Das,,28.63753095,77.24293445747605
394,395,2013,Mumbai,13/04/13,Mumbai Indians,Pune Warriors,Mumbai Indians,bat,normal,0,Mumbai Indians,41,0,RG Sharma,Wankhede Stadium,S Ravi,SJA Taufel,,18.9385497,72.82574081674653
395,396,2013,Chennai,13/04/13,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,4,RA Jadeja,MA Chidambaram Stadium,Asad Rauf,AK Chaudhary,,13.0626873,80.27922739309865
396,397,2013,Kolkata,14/04/13,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,bat,normal,0,Kolkata Knight Riders,48,0,G Gambhir,Eden Gardens,M Erasmus,VA Kulkarni,,22.564561349999998,88.34424156337812
397,398,2013,Jaipur,14/04/13,Kings XI Punjab,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,6,JP Faulkner,Sawai Mansingh Stadium,Aleem Dar,C Shamshuddin,,26.8939911,75.80322693888199
398,399,2013,Chennai,15/04/13,Pune Warriors,Chennai Super Kings,Pune Warriors,bat,normal,0,Pune Warriors,24,0,SPD Smith,MA Chidambaram Stadium,Asad Rauf,AK Chaudhary,,13.0626873,80.27922739309865
399,400,2013,Chandigarh,16/04/13,Kings XI Punjab,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kings XI Punjab,4,0,MS Gony,Punjab Cricket Association Stadium,CK Nandan,SJA Taufel,,30.69085905,76.7374305321502
400,401,2013,Bangalore,16/04/13,Delhi Daredevils,Royal Challengers Bangalore,Royal Challengers Bangalore,field,tie,0,Royal Challengers Bangalore,0,0,V Kohli,M Chinnaswamy Stadium,M Erasmus,VA Kulkarni,,12.97881265,77.59957750299715
401,402,2013,Pune,17/04/13,Sunrisers Hyderabad,Pune Warriors,Pune Warriors,field,normal,0,Sunrisers Hyderabad,11,0,A Mishra,Subrata Roy Sahara Stadium,Asad Rauf,AK Chaudhary,,18.6745,73.7065
402,403,2013,Jaipur,17/04/13,Rajasthan Royals,Mumbai Indians,Rajasthan Royals,bat,normal,0,Rajasthan Royals,87,0,AM Rahane,Sawai Mansingh Stadium,Aleem Dar,C Shamshuddin,,26.8939911,75.80322693888199
403,404,2013,Delhi,18/04/13,Chennai Super Kings,Delhi Daredevils,Chennai Super Kings,bat,normal,0,Chennai Super Kings,86,0,MEK Hussey,Feroz Shah Kotla,M Erasmus,VA Kulkarni,,28.63753095,77.24293445747605
404,405,2013,Hyderabad,19/04/13,Kings XI Punjab,Sunrisers Hyderabad,Kings XI Punjab,bat,normal,0,Sunrisers Hyderabad,0,5,GH Vihari,Rajiv Gandhi International Stadium,HDPK Dharmasena,CK Nandan,,17.406528299999998,78.55048949386448
405,406,2013,Kolkata,20/04/13,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,bat,normal,0,Chennai Super Kings,0,4,RA Jadeja,Eden Gardens,Asad Rauf,AK Chaudhary,,22.564561349999998,88.34424156337812
406,407,2013,Bangalore,20/04/13,Rajasthan Royals,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Royal Challengers Bangalore,0,7,R Vinay Kumar,M Chinnaswamy Stadium,Aleem Dar,C Shamshuddin,,12.97881265,77.59957750299715
407,408,2013,Delhi,21/04/13,Mumbai Indians,Delhi Daredevils,Mumbai Indians,bat,normal,0,Delhi Daredevils,0,9,V Sehwag,Feroz Shah Kotla,HDPK Dharmasena,S Ravi,,28.63753095,77.24293445747605
408,409,2013,Chandigarh,21/04/13,Pune Warriors,Kings XI Punjab,Kings XI Punjab,field,normal,0,Kings XI Punjab,0,7,DA Miller,Punjab Cricket Association Stadium,M Erasmus,K Srinath,,30.69085905,76.7374305321502
409,410,2013,Chennai,22/04/13,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,bat,normal,0,Chennai Super Kings,0,5,MEK Hussey,MA Chidambaram Stadium,S Asnani,AK Chaudhary,,13.0626873,80.27922739309865
410,411,2013,Bangalore,23/04/13,Royal Challengers Bangalore,Pune Warriors,Pune Warriors,field,normal,0,Royal Challengers Bangalore,130,0,CH Gayle,M Chinnaswamy Stadium,Aleem Dar,C Shamshuddin,,12.97881265,77.59957750299715
411,412,2013,Dharamsala,16/05/13,Kings XI Punjab,Delhi Daredevils,Delhi Daredevils,field,normal,0,Kings XI Punjab,7,0,DA Miller,Himachal Pradesh Cricket Association Stadium,HDPK Dharmasena,S Ravi,,32.1975918,76.32503371593408
412,413,2013,Kolkata,24/04/13,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,bat,normal,0,Mumbai Indians,0,5,DR Smith,Eden Gardens,HDPK Dharmasena,S Ravi,,22.564561349999998,88.34424156337812
413,414,2013,Chennai,25/04/13,Sunrisers Hyderabad,Chennai Super Kings,Sunrisers Hyderabad,bat,normal,0,Chennai Super Kings,0,5,MS Dhoni,MA Chidambaram Stadium,Aleem Dar,S Das,,13.0626873,80.27922739309865
414,415,2013,Kolkata,26/04/13,Kings XI Punjab,Kolkata Knight Riders,Kings XI Punjab,bat,normal,0,Kolkata Knight Riders,0,6,JH Kallis,Eden Gardens,CK Nandan,S Ravi,,22.564561349999998,88.34424156337812
415,416,2013,Jaipur,27/04/13,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,bat,normal,0,Rajasthan Royals,0,8,JP Faulkner,Sawai Mansingh Stadium,VA Kulkarni,K Srinath,,26.8939911,75.80322693888199
416,417,2013,Mumbai,27/04/13,Mumbai Indians,Royal Challengers Bangalore,Mumbai Indians,bat,normal,0,Mumbai Indians,58,0,DR Smith,Wankhede Stadium,Asad Rauf,S Asnani,,18.9385497,72.82574081674653
417,418,2013,Chennai,28/04/13,Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Chennai Super Kings,14,0,MEK Hussey,MA Chidambaram Stadium,Aleem Dar,SJA Taufel,,13.0626873,80.27922739309865
418,419,2013,Raipur,28/04/13,Delhi Daredevils,Pune Warriors,Pune Warriors,field,normal,0,Delhi Daredevils,15,0,DA Warner,Shaheed Veer Narayan Singh International Stadium,CK Nandan,S Ravi,,21.204167,81.823333
419,420,2013,Jaipur,29/04/13,Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,4,SV Samson,Sawai Mansingh Stadium,M Erasmus,K Srinath,,26.8939911,75.80322693888199
420,421,2013,Mumbai,29/04/13,Mumbai Indians,Kings XI Punjab,Mumbai Indians,bat,normal,0,Mumbai Indians,4,0,RG Sharma,Wankhede Stadium,Asad Rauf,AK Chaudhary,,18.9385497,72.82574081674653
421,422,2013,Pune,30/04/13,Chennai Super Kings,Pune Warriors,Chennai Super Kings,bat,normal,0,Chennai Super Kings,37,0,MS Dhoni,Subrata Roy Sahara Stadium,S Das,SJA Taufel,,18.6745,73.7065
422,423,2013,Hyderabad,01/05/13,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,bat,normal,0,Sunrisers Hyderabad,0,7,I Sharma,Rajiv Gandhi International Stadium,Asad Rauf,S Asnani,,17.406528299999998,78.55048949386448
423,424,2013,Raipur,01/05/13,Kolkata Knight Riders,Delhi Daredevils,Kolkata Knight Riders,bat,normal,0,Delhi Daredevils,0,7,DA Warner,Shaheed Veer Narayan Singh International Stadium,HDPK Dharmasena,CK Nandan,,21.204167,81.823333
424,425,2013,Chennai,02/05/13,Chennai Super Kings,Kings XI Punjab,Chennai Super Kings,bat,normal,0,Chennai Super Kings,15,0,SK Raina,MA Chidambaram Stadium,M Erasmus,VA Kulkarni,,13.0626873,80.27922739309865
425,426,2013,Pune,02/05/13,Royal Challengers Bangalore,Pune Warriors,Royal Challengers Bangalore,bat,normal,0,Royal Challengers Bangalore,17,0,AB de Villiers,Subrata Roy Sahara Stadium,Aleem Dar,C Shamshuddin,,18.6745,73.7065
426,427,2013,Kolkata,03/05/13,Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,bat,normal,0,Kolkata Knight Riders,0,8,YK Pathan,Eden Gardens,HDPK Dharmasena,CK Nandan,,22.564561349999998,88.34424156337812
427,428,2013,Hyderabad,04/05/13,Delhi Daredevils,Sunrisers Hyderabad,Delhi Daredevils,bat,normal,0,Sunrisers Hyderabad,0,6,DJG Sammy,Rajiv Gandhi International Stadium,Asad Rauf,S Asnani,,17.406528299999998,78.55048949386448
428,429,2013,Bangalore,14/05/13,Royal Challengers Bangalore,Kings XI Punjab,Kings XI Punjab,field,normal,0,Kings XI Punjab,0,7,AC Gilchrist,M Chinnaswamy Stadium,HDPK Dharmasena,S Ravi,,12.97881265,77.59957750299715
429,430,2013,Mumbai,05/05/13,Mumbai Indians,Chennai Super Kings,Mumbai Indians,bat,normal,0,Mumbai Indians,60,0,MG Johnson,Wankhede Stadium,HDPK Dharmasena,CK Nandan,,18.9385497,72.82574081674653
430,431,2013,Jaipur,05/05/13,Pune Warriors,Rajasthan Royals,Pune Warriors,bat,normal,0,Rajasthan Royals,0,5,AM Rahane,Sawai Mansingh Stadium,C Shamshuddin,RJ Tucker,,26.8939911,75.80322693888199
431,432,2013,Bangalore,09/04/13,Sunrisers Hyderabad,Royal Challengers Bangalore,Sunrisers Hyderabad,bat,normal,0,Royal Challengers Bangalore,0,7,V Kohli,M Chinnaswamy Stadium,S Ravi,SJA Taufel,,12.97881265,77.59957750299715
432,433,2013,Jaipur,07/05/13,Delhi Daredevils,Rajasthan Royals,Delhi Daredevils,bat,normal,0,Rajasthan Royals,0,9,AM Rahane,Sawai Mansingh Stadium,Aleem Dar,RJ Tucker,,26.8939911,75.80322693888199
433,434,2013,Mumbai,07/05/13,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,bat,normal,0,Mumbai Indians,65,0,SR Tendulkar,Wankhede Stadium,HDPK Dharmasena,S Ravi,,18.9385497,72.82574081674653
434,435,2013,Hyderabad,08/05/13,Chennai Super Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Chennai Super Kings,77,0,SK Raina,Rajiv Gandhi International Stadium,S Das,NJ Llong,,17.406528299999998,78.55048949386448
435,436,2013,Chandigarh,09/05/13,Kings XI Punjab,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,8,KK Cooper,Punjab Cricket Association Stadium,HDPK Dharmasena,S Ravi,,30.69085905,76.7374305321502
436,437,2013,Pune,09/05/13,Kolkata Knight Riders,Pune Warriors,Kolkata Knight Riders,bat,normal,0,Kolkata Knight Riders,46,0,G Gambhir,Subrata Roy Sahara Stadium,Asad Rauf,S Asnani,,18.6745,73.7065
437,438,2013,Delhi,10/05/13,Royal Challengers Bangalore,Delhi Daredevils,Delhi Daredevils,field,normal,0,Royal Challengers Bangalore,4,0,JD Unadkat,Feroz Shah Kotla,NJ Llong,K Srinath,,28.63753095,77.24293445747605
438,439,2013,Pune,11/05/13,Pune Warriors,Mumbai Indians,Pune Warriors,bat,normal,0,Mumbai Indians,0,5,MG Johnson,Subrata Roy Sahara Stadium,Asad Rauf,AK Chaudhary,,18.6745,73.7065
439,440,2013,Chandigarh,11/05/13,Sunrisers Hyderabad,Kings XI Punjab,Kings XI Punjab,field,normal,0,Sunrisers Hyderabad,30,0,PA Patel,Punjab Cricket Association Stadium,S Das,RJ Tucker,,30.69085905,76.7374305321502
440,441,2013,Ranchi,12/05/13,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,5,JH Kallis,JSCA International Stadium Complex,NJ Llong,K Srinath,,23.31045215,85.27487741053811
441,442,2013,Jaipur,12/05/13,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,5,SR Watson,Sawai Mansingh Stadium,HDPK Dharmasena,CK Nandan,,26.8939911,75.80322693888199
442,443,2013,Delhi,23/04/13,Delhi Daredevils,Kings XI Punjab,Kings XI Punjab,field,normal,0,Kings XI Punjab,0,5,Harmeet Singh,Feroz Shah Kotla,VA Kulkarni,K Srinath,,28.63753095,77.24293445747605
443,444,2013,Mumbai,13/05/13,Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,bat,normal,0,Mumbai Indians,0,7,KA Pollard,Wankhede Stadium,AK Chaudhary,SJA Taufel,,18.9385497,72.82574081674653
444,445,2013,Ranchi,15/05/13,Pune Warriors,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Pune Warriors,7,0,MK Pandey,JSCA International Stadium Complex,NJ Llong,K Srinath,,23.31045215,85.27487741053811
445,446,2013,Chennai,14/05/13,Chennai Super Kings,Delhi Daredevils,Chennai Super Kings,bat,normal,0,Chennai Super Kings,33,0,MS Dhoni,MA Chidambaram Stadium,C Shamshuddin,RJ Tucker,,13.0626873,80.27922739309865
446,447,2013,Mumbai,15/05/13,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,field,normal,0,Mumbai Indians,14,0,AP Tare,Wankhede Stadium,Asad Rauf,S Asnani,,18.9385497,72.82574081674653
447,448,2013,Chandigarh,06/05/13,Royal Challengers Bangalore,Kings XI Punjab,Kings XI Punjab,field,normal,0,Kings XI Punjab,0,6,DA Miller,Punjab Cricket Association Stadium,VA Kulkarni,NJ Llong,,30.69085905,76.7374305321502
448,449,2013,Hyderabad,17/05/13,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,bat,normal,0,Sunrisers Hyderabad,23,0,A Mishra,Rajiv Gandhi International Stadium,Asad Rauf,AK Chaudhary,,17.406528299999998,78.55048949386448
449,450,2013,Dharamsala,18/05/13,Kings XI Punjab,Mumbai Indians,Mumbai Indians,field,normal,0,Kings XI Punjab,50,0,Azhar Mahmood,Himachal Pradesh Cricket Association Stadium,HDPK Dharmasena,CK Nandan,,32.1975918,76.32503371593408
450,451,2013,Pune,19/05/13,Pune Warriors,Delhi Daredevils,Pune Warriors,bat,normal,0,Pune Warriors,38,0,LJ Wright,Subrata Roy Sahara Stadium,NJ Llong,SJA Taufel,,18.6745,73.7065
451,452,2013,Bangalore,18/05/13,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,field,normal,0,Royal Challengers Bangalore,24,0,V Kohli,M Chinnaswamy Stadium,C Shamshuddin,RJ Tucker,,12.97881265,77.59957750299715
452,453,2013,Hyderabad,19/05/13,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,bat,normal,0,Sunrisers Hyderabad,0,5,PA Patel,Rajiv Gandhi International Stadium,Asad Rauf,S Asnani,,17.406528299999998,78.55048949386448
